chrom,chromStart,chromEnd,score,strand,position,543_A03,543_A06,543_A07,543_A08,543_A09,543_A10,name
5,112043218,112051904,500,-,1687,88,76,157,76,66,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1688,88,74,155,75,65,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1689,85,74,151,75,64,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1690,85,75,147,75,66,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1691,83,75,142,76,66,61,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1692,82,74,138,76,65,62,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1693,82,74,137,76,66,62,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1694,84,74,138,76,63,61,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1695,83,72,138,76,62,60,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1696,83,72,130,76,61,59,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1697,83,71,137,78,60,59,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1698,78,70,138,78,60,58,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1699,75,69,137,78,60,55,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1700,75,65,134,79,60,55,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1701,76,65,139,75,60,55,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1702,76,64,142,74,60,55,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1703,76,63,140,70,60,56,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1704,76,60,140,68,60,54,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1705,76,60,140,67,60,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1706,76,61,140,65,59,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1707,76,62,139,65,56,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1708,76,62,138,63,54,51,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1709,74,61,138,64,55,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1710,74,62,139,64,56,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1711,74,60,136,64,57,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1712,73,59,137,63,56,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1713,74,57,137,63,56,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1714,74,57,138,62,56,46,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1715,74,56,138,63,55,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1716,73,55,135,62,55,46,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1717,72,54,131,62,54,45,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1718,72,51,128,61,54,46,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1719,71,51,127,63,54,46,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1720,69,47,127,63,51,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1721,69,47,129,61,51,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1722,68,46,128,59,51,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1723,69,46,125,61,50,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1724,70,46,123,59,52,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1725,66,46,121,58,52,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1726,66,44,118,55,52,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1727,66,42,117,58,52,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1728,66,40,118,58,52,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1729,64,40,119,58,52,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1730,63,42,118,59,52,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1731,65,39,119,58,52,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1732,57,39,120,59,51,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1733,52,41,119,59,50,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1734,52,41,117,59,48,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1735,52,42,114,53,48,46,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1736,50,42,110,52,46,46,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1737,49,41,109,51,46,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1738,48,41,110,51,43,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1739,49,39,110,51,43,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1740,48,37,110,54,42,46,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1741,49,37,106,54,42,46,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1742,49,39,106,54,43,46,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1743,49,39,104,53,43,39,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1744,48,42,103,52,43,38,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1745,47,41,100,51,42,36,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1746,47,43,99,49,41,36,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1747,47,43,101,49,41,37,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1748,46,43,99,50,40,35,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1749,43,44,98,50,40,37,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1750,43,44,94,51,40,38,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1751,41,44,98,52,40,38,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1752,41,45,98,52,41,38,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1753,41,45,96,52,41,38,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1754,42,45,99,52,43,39,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1755,43,46,95,54,41,39,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1756,42,45,97,54,41,39,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1757,43,44,100,54,41,40,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1758,42,44,97,54,40,39,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1759,42,44,97,57,40,38,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1760,44,44,97,57,40,38,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1761,43,44,96,57,40,36,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1762,47,44,97,57,41,36,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1763,44,44,97,57,41,35,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1764,44,44,96,57,41,37,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1765,44,44,89,53,41,37,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1766,43,44,90,53,43,37,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1767,43,46,92,53,43,38,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1768,43,46,93,53,42,38,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1769,43,46,93,53,42,39,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1770,42,46,92,54,41,39,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1771,41,46,93,53,41,40,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1772,42,47,96,52,41,40,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1773,42,48,98,52,41,40,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1774,42,48,100,54,39,40,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1775,41,47,100,56,38,40,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1776,42,47,100,56,36,39,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1777,42,47,101,56,37,39,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1778,41,47,102,58,38,40,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1779,42,47,102,58,38,39,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1780,42,47,105,58,36,42,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1781,42,48,105,58,36,41,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1782,42,47,107,61,36,39,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1783,42,48,106,65,35,39,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1784,41,49,106,65,34,44,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1785,42,47,106,65,33,44,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1786,42,47,104,65,33,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1787,43,48,110,64,32,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1788,39,48,115,64,31,43,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1789,37,48,119,65,31,43,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1790,40,49,120,66,33,44,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1791,41,48,120,68,31,44,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1792,41,49,122,67,31,45,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1793,41,48,125,67,32,44,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1794,43,50,124,67,36,44,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1795,43,51,121,67,38,45,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1796,43,50,125,70,38,44,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1797,42,51,123,71,39,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1798,43,49,118,68,39,46,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1799,44,52,118,72,42,46,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1800,43,54,118,75,43,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1801,46,53,117,76,43,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1802,45,52,113,80,42,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1803,44,52,114,82,45,56,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1804,44,52,116,86,45,55,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1805,49,54,120,88,46,55,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1806,49,54,125,90,46,57,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1807,51,54,130,89,49,57,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1808,51,52,131,89,49,57,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1809,53,53,134,89,50,58,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1810,52,53,135,87,49,58,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1811,52,54,134,92,48,58,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1812,52,56,138,93,46,58,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1813,54,56,138,96,46,65,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1814,53,56,137,97,46,65,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1815,55,55,138,97,45,65,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1816,57,56,143,95,51,64,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1817,57,59,147,95,52,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1818,57,59,148,98,52,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1819,57,61,147,100,53,65,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1820,57,63,148,98,53,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1821,60,63,147,98,53,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1822,60,63,148,98,53,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1823,64,66,149,101,53,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1824,62,67,150,101,53,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1825,63,67,151,102,51,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1826,64,67,151,104,51,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1827,66,67,152,105,51,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1828,66,70,153,103,51,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1829,67,72,152,105,51,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1830,65,72,159,104,53,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1831,66,69,161,103,51,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1832,64,68,163,103,52,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1833,69,68,164,104,56,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1834,71,67,164,101,56,69,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1835,74,67,164,101,58,71,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1836,74,68,169,101,60,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1837,74,68,169,100,60,77,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1838,75,69,169,99,61,78,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1839,76,70,168,101,61,78,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1840,75,70,168,101,64,78,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1841,76,70,170,104,66,78,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1842,76,71,174,104,66,78,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1843,77,69,175,105,66,79,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1844,78,70,180,105,66,79,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1845,79,67,179,105,68,81,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1846,84,70,182,104,68,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1847,84,69,187,104,71,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1848,84,69,186,103,73,84,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1849,85,70,188,102,73,84,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1850,86,69,188,102,74,83,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1851,86,69,188,101,74,83,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1852,87,72,186,101,74,83,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1853,88,71,187,101,73,83,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1854,91,72,192,106,73,84,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1855,90,73,189,106,72,84,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1856,90,77,189,105,73,84,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1857,90,77,191,104,73,84,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1858,90,77,188,104,75,83,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1859,90,77,191,105,76,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1860,91,78,191,103,79,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1861,89,79,192,103,82,86,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1862,89,80,193,103,83,86,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1863,85,85,197,103,82,88,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1864,85,85,199,103,87,90,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1865,85,85,201,103,87,89,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1866,86,85,205,105,90,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1867,86,84,203,106,89,93,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1868,86,84,204,106,90,95,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1869,85,85,203,107,90,97,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1870,86,85,204,107,90,96,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1871,87,86,211,108,93,98,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1872,89,86,213,108,92,98,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1873,88,85,214,109,93,98,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1874,88,85,213,112,93,101,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1875,88,86,212,113,96,103,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1876,88,86,215,115,96,104,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1877,89,86,218,115,96,104,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1878,89,88,218,119,96,104,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1879,89,88,219,120,95,103,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1880,90,91,219,120,99,105,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1881,90,90,214,120,98,100,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1882,93,90,215,120,97,100,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1883,93,90,214,120,98,100,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1884,92,90,214,117,99,100,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1885,92,89,214,118,100,95,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1886,91,89,213,122,101,96,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1887,91,89,216,122,104,93,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1888,91,88,210,122,104,93,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1889,92,89,205,120,108,93,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1890,93,89,206,119,108,94,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1891,90,89,205,118,106,96,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1892,89,89,210,116,106,96,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1893,89,90,209,117,106,96,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1894,89,90,207,117,105,97,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1895,88,88,210,117,100,98,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1896,86,88,209,116,99,97,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1897,86,88,205,115,98,98,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1898,86,87,205,116,97,96,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1899,86,88,208,119,97,96,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1900,86,88,209,115,95,96,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1901,85,87,209,116,93,94,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1902,82,87,209,114,93,92,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1903,82,88,208,110,93,89,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1904,81,88,203,110,90,87,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1905,82,89,207,106,90,87,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1906,77,86,202,104,91,87,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1907,79,86,197,102,91,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1908,78,86,190,108,88,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1909,78,86,189,108,89,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,1910,76,85,186,108,89,84,APC:ENST00000457016:ENSE00000972230
